colour	x	y	showSelectedlegendcolour	fill
#E76BF3	60	1010	Vocational	#E76BF3
#E76BF3	34	920	Vocational	#E76BF3
#F8766D	45	1620	BachDeg+	#F8766D
#00B0F6	45	630	School	#00B0F6
#F8766D	50	890	BachDeg+	#F8766D
#E76BF3	23	640	Vocational	#E76BF3
#F8766D	44	1790	BachDeg+	#F8766D
#E76BF3	42	1320	Vocational	#E76BF3
#00BF7D	46	520	OthPostSec	#00BF7D
#F8766D	40	380	BachDeg+	#F8766D
#E76BF3	40	590	Vocational	#E76BF3
#A3A500	54	980	NoQual	#A3A500
#00B0F6	45	1410	School	#00B0F6
#00BF7D	32	640	OthPostSec	#00BF7D
#E76BF3	43	520	Vocational	#E76BF3
#E76BF3	45	580	Vocational	#E76BF3
#E76BF3	40	800	Vocational	#E76BF3
#00B0F6	60	5150	School	#00B0F6
#00B0F6	32	1320	School	#00B0F6
#E76BF3	48	530	Vocational	#E76BF3
#00B0F6	60	1600	School	#00B0F6
#00B0F6	45	650	School	#00B0F6
#A3A500	47	890	NoQual	#A3A500
#00B0F6	40	600	School	#00B0F6
#F8766D	45	680	BachDeg+	#F8766D
#E76BF3	45	1000	Vocational	#E76BF3
#E76BF3	45	1750	Vocational	#E76BF3
#00B0F6	40	590	School	#00B0F6
#F8766D	47	1410	BachDeg+	#F8766D
#E76BF3	26	600	Vocational	#E76BF3
#E76BF3	43	720	Vocational	#E76BF3
#00BF7D	24	680	OthPostSec	#00BF7D
#00BF7D	62	880	OthPostSec	#00BF7D
#E76BF3	45	1270	Vocational	#E76BF3
#E76BF3	25	750	Vocational	#E76BF3
#A3A500	52	680	NoQual	#A3A500
#00BF7D	32	1330	OthPostSec	#00BF7D
#00B0F6	33	1140	School	#00B0F6
#F8766D	14	1860	BachDeg+	#F8766D
#00BF7D	32	520	OthPostSec	#00BF7D
#00BF7D	40	930	OthPostSec	#00BF7D
#A3A500	41	410	NoQual	#A3A500
#A3A500	8	60	NoQual	#A3A500
#00B0F6	77	320	School	#00B0F6
#E76BF3	40	560	Vocational	#E76BF3
#F8766D	32	850	BachDeg+	#F8766D
#00B0F6	55	950	School	#00B0F6
#A3A500	39	1250	NoQual	#A3A500
#E76BF3	48	1100	Vocational	#E76BF3
#F8766D	60	2140	BachDeg+	#F8766D
#00BF7D	45	680	OthPostSec	#00BF7D
#A3A500	35	450	NoQual	#A3A500
#E76BF3	30	590	Vocational	#E76BF3
#E76BF3	31	250	Vocational	#E76BF3
#00B0F6	40	460	School	#00B0F6
#A3A500	40	400	NoQual	#A3A500
#00BF7D	38	260	OthPostSec	#00BF7D
#00BF7D	40	530	OthPostSec	#00BF7D
#E76BF3	42	590	Vocational	#E76BF3
#E76BF3	43	1230	Vocational	#E76BF3
#00BF7D	20	670	OthPostSec	#00BF7D
#00B0F6	44	2120	School	#00B0F6
#E76BF3	40	980	Vocational	#E76BF3
#E76BF3	50	630	Vocational	#E76BF3
#A3A500	19	280	NoQual	#A3A500
#E76BF3	40	510	Vocational	#E76BF3
#E76BF3	40	460	Vocational	#E76BF3
#A3A500	28	310	NoQual	#A3A500
#F8766D	56	1430	BachDeg+	#F8766D
#E76BF3	43	1330	Vocational	#E76BF3
#A3A500	70	460	NoQual	#A3A500
#F8766D	62	1020	BachDeg+	#F8766D
#A3A500	42	480	NoQual	#A3A500
#F8766D	38	1260	BachDeg+	#F8766D
#E76BF3	45	600	Vocational	#E76BF3
#E76BF3	58	1060	Vocational	#E76BF3
#00BF7D	14	130	OthPostSec	#00BF7D
#F8766D	46	720	BachDeg+	#F8766D
#F8766D	37	670	BachDeg+	#F8766D
#F8766D	46	550	BachDeg+	#F8766D
#E76BF3	30	520	Vocational	#E76BF3
#F8766D	40	2590	BachDeg+	#F8766D
#E76BF3	63	670	Vocational	#E76BF3
#E76BF3	50	800	Vocational	#E76BF3
#E76BF3	40	830	Vocational	#E76BF3
#E76BF3	40	1490	Vocational	#E76BF3
#E76BF3	40	1490	Vocational	#E76BF3
#E76BF3	27	620	Vocational	#E76BF3
#E76BF3	53	920	Vocational	#E76BF3
#A3A500	35	410	NoQual	#A3A500
#F8766D	70	1050	BachDeg+	#F8766D
#A3A500	40	670	NoQual	#A3A500
#00B0F6	50	640	School	#00B0F6
#E76BF3	40	810	Vocational	#E76BF3
#A3A500	51	650	NoQual	#A3A500
#00BF7D	55	1230	OthPostSec	#00BF7D
#00BF7D	17	570	OthPostSec	#00BF7D
#F8766D	40	2050	BachDeg+	#F8766D
#E76BF3	40	730	Vocational	#E76BF3
#00B0F6	43	670	School	#00B0F6
#00BF7D	27	390	OthPostSec	#00BF7D
#E76BF3	50	800	Vocational	#E76BF3
#E76BF3	40	840	Vocational	#E76BF3
#E76BF3	41	770	Vocational	#E76BF3
#A3A500	44	490	NoQual	#A3A500
#A3A500	29	310	NoQual	#A3A500
#E76BF3	40	560	Vocational	#E76BF3
#00B0F6	32	280	School	#00B0F6
#E76BF3	80	670	Vocational	#E76BF3
#00B0F6	54	780	School	#00B0F6
#F8766D	42	1060	BachDeg+	#F8766D
#E76BF3	40	630	Vocational	#E76BF3
#A3A500	50	770	NoQual	#A3A500
#A3A500	57	1380	NoQual	#A3A500
#F8766D	56	1090	BachDeg+	#F8766D
#F8766D	9	290	BachDeg+	#F8766D
#E76BF3	42	1030	Vocational	#E76BF3
#E76BF3	54	1120	Vocational	#E76BF3
#00B0F6	28	770	School	#00B0F6
#F8766D	51	880	BachDeg+	#F8766D
#A3A500	76	1590	NoQual	#A3A500
#00B0F6	38	860	School	#00B0F6
#F8766D	60	2260	BachDeg+	#F8766D
#E76BF3	50	920	Vocational	#E76BF3
#E76BF3	50	690	Vocational	#E76BF3
#F8766D	50	1220	BachDeg+	#F8766D
#00B0F6	43	490	School	#00B0F6
#E76BF3	69	1060	Vocational	#E76BF3
#E76BF3	30	360	Vocational	#E76BF3
#E76BF3	40	810	Vocational	#E76BF3
#F8766D	44	1650	BachDeg+	#F8766D
#E76BF3	40	510	Vocational	#E76BF3
#F8766D	40	1220	BachDeg+	#F8766D
#00B0F6	6	200	School	#00B0F6
#00B0F6	40	610	School	#00B0F6
#A3A500	40	440	NoQual	#A3A500
#00B0F6	42	620	School	#00B0F6
#00BF7D	48	810	OthPostSec	#00BF7D
#E76BF3	60	2580	Vocational	#E76BF3
#E76BF3	43	660	Vocational	#E76BF3
#00B0F6	46	740	School	#00B0F6
#E76BF3	40	660	Vocational	#E76BF3
#E76BF3	45	1030	Vocational	#E76BF3
#A3A500	33	740	NoQual	#A3A500
#F8766D	36	840	BachDeg+	#F8766D
#F8766D	67	1620	BachDeg+	#F8766D
#F8766D	47	2240	BachDeg+	#F8766D
#E76BF3	37	1010	Vocational	#E76BF3
#A3A500	42	570	NoQual	#A3A500
#00BF7D	42	940	OthPostSec	#00BF7D
#00B0F6	46	640	School	#00B0F6
#E76BF3	15	300	Vocational	#E76BF3
#00B0F6	33	1140	School	#00B0F6
#00B0F6	40	630	School	#00B0F6
#E76BF3	41	800	Vocational	#E76BF3
#F8766D	55	740	BachDeg+	#F8766D
#E76BF3	54	1030	Vocational	#E76BF3
#E76BF3	40	590	Vocational	#E76BF3
#E76BF3	53	1080	Vocational	#E76BF3
#F8766D	25	290	BachDeg+	#F8766D
#E76BF3	40	490	Vocational	#E76BF3
#E76BF3	46	820	Vocational	#E76BF3
#00B0F6	40	420	School	#00B0F6
#A3A500	40	410	NoQual	#A3A500
#00B0F6	28	1090	School	#00B0F6
#E76BF3	46	1750	Vocational	#E76BF3
#00B0F6	33	550	School	#00B0F6
#A3A500	30	300	NoQual	#A3A500
#00B0F6	38	1050	School	#00B0F6
#00B0F6	38	860	School	#00B0F6
#E76BF3	41	700	Vocational	#E76BF3
#E76BF3	45	620	Vocational	#E76BF3
#00B0F6	41	1460	School	#00B0F6
#E76BF3	57	2130	Vocational	#E76BF3
#A3A500	29	320	NoQual	#A3A500
#E76BF3	50	610	Vocational	#E76BF3
#A3A500	88	1210	NoQual	#A3A500
#E76BF3	55	540	Vocational	#E76BF3
#E76BF3	42	1240	Vocational	#E76BF3
#00BF7D	24	440	OthPostSec	#00BF7D
#E76BF3	10	130	Vocational	#E76BF3
#A3A500	40	650	NoQual	#A3A500
#E76BF3	40	630	Vocational	#E76BF3
#A3A500	41	670	NoQual	#A3A500
#E76BF3	48	1470	Vocational	#E76BF3
#00B0F6	88	1160	School	#00B0F6
#F8766D	14	970	BachDeg+	#F8766D
#E76BF3	52	790	Vocational	#E76BF3
#00B0F6	38	320	School	#00B0F6
#00B0F6	50	1010	School	#00B0F6
#00BF7D	90	490	OthPostSec	#00BF7D
#E76BF3	35	520	Vocational	#E76BF3
#E76BF3	40	710	Vocational	#E76BF3
#F8766D	40	680	BachDeg+	#F8766D
#E76BF3	40	3200	Vocational	#E76BF3
#E76BF3	36	450	Vocational	#E76BF3
#00BF7D	40	470	OthPostSec	#00BF7D
#E76BF3	45	540	Vocational	#E76BF3
#E76BF3	40	1580	Vocational	#E76BF3
#00B0F6	44	1210	School	#00B0F6
#E76BF3	23	840	Vocational	#E76BF3
#00BF7D	46	530	OthPostSec	#00BF7D
#E76BF3	40	1390	Vocational	#E76BF3
#E76BF3	38	590	Vocational	#E76BF3
#F8766D	45	1220	BachDeg+	#F8766D
#E76BF3	40	880	Vocational	#E76BF3
#E76BF3	45	1370	Vocational	#E76BF3
#F8766D	40	770	BachDeg+	#F8766D
#00BF7D	41	510	OthPostSec	#00BF7D
#F8766D	22	1070	BachDeg+	#F8766D
#E76BF3	33	450	Vocational	#E76BF3
#E76BF3	36	740	Vocational	#E76BF3
#E76BF3	40	590	Vocational	#E76BF3
#E76BF3	43	1010	Vocational	#E76BF3
#00B0F6	40	1000	School	#00B0F6
#00B0F6	21	190	School	#00B0F6
#A3A500	49	900	NoQual	#A3A500
#E76BF3	60	1310	Vocational	#E76BF3
#A3A500	27	570	NoQual	#A3A500
#F8766D	43	2220	BachDeg+	#F8766D
#F8766D	42	420	BachDeg+	#F8766D
#00B0F6	40	590	School	#00B0F6
#A3A500	43	580	NoQual	#A3A500
#00BF7D	36	940	OthPostSec	#00BF7D
#F8766D	29	2140	BachDeg+	#F8766D
#A3A500	47	610	NoQual	#A3A500
#00BF7D	40	740	OthPostSec	#00BF7D
#A3A500	22	260	NoQual	#A3A500
#A3A500	58	1160	NoQual	#A3A500
#E76BF3	40	1090	Vocational	#E76BF3
#E76BF3	48	730	Vocational	#E76BF3
#E76BF3	40	630	Vocational	#E76BF3
#A3A500	51	670	NoQual	#A3A500
#F8766D	23	1170	BachDeg+	#F8766D
#A3A500	40	1170	NoQual	#A3A500
#E76BF3	23	1900	Vocational	#E76BF3
#00B0F6	40	630	School	#00B0F6
#A3A500	76	2380	NoQual	#A3A500
#E76BF3	16	640	Vocational	#E76BF3
#E76BF3	64	750	Vocational	#E76BF3
#F8766D	57	1810	BachDeg+	#F8766D
#E76BF3	50	2070	Vocational	#E76BF3
#00B0F6	42	680	School	#00B0F6
#00BF7D	32	420	OthPostSec	#00BF7D
#F8766D	60	250	BachDeg+	#F8766D
#A3A500	40	930	NoQual	#A3A500
#E76BF3	40	620	Vocational	#E76BF3
#E76BF3	48	870	Vocational	#E76BF3
#F8766D	50	3370	BachDeg+	#F8766D
#E76BF3	16	390	Vocational	#E76BF3
#E76BF3	42	630	Vocational	#E76BF3
#00B0F6	22	300	School	#00B0F6
#E76BF3	74	1720	Vocational	#E76BF3
#00BF7D	38	1360	OthPostSec	#00BF7D
#A3A500	40	350	NoQual	#A3A500
#A3A500	25	510	NoQual	#A3A500
#E76BF3	40	650	Vocational	#E76BF3
#F8766D	40	1520	BachDeg+	#F8766D
#E76BF3	40	1620	Vocational	#E76BF3
#00BF7D	38	490	OthPostSec	#00BF7D
#A3A500	27	810	NoQual	#A3A500
#F8766D	40	1100	BachDeg+	#F8766D
#E76BF3	45	750	Vocational	#E76BF3
#E76BF3	60	910	Vocational	#E76BF3
#E76BF3	40	460	Vocational	#E76BF3
#00B0F6	56	1490	School	#00B0F6
#E76BF3	55	910	Vocational	#E76BF3
#00BF7D	45	700	OthPostSec	#00BF7D
#E76BF3	32	440	Vocational	#E76BF3
#F8766D	11	330	BachDeg+	#F8766D
#E76BF3	40	870	Vocational	#E76BF3
#A3A500	72	660	NoQual	#A3A500
#A3A500	50	820	NoQual	#A3A500
#E76BF3	43	510	Vocational	#E76BF3
#00B0F6	40	620	School	#00B0F6
#00B0F6	83	500	School	#00B0F6
#00BF7D	43	790	OthPostSec	#00BF7D
#00B0F6	45	510	School	#00B0F6
#A3A500	38	470	NoQual	#A3A500
#A3A500	30	510	NoQual	#A3A500
#F8766D	40	510	BachDeg+	#F8766D
#A3A500	12	350	NoQual	#A3A500
#F8766D	40	1610	BachDeg+	#F8766D
#E76BF3	60	2580	Vocational	#E76BF3
#A3A500	51	820	NoQual	#A3A500
#E76BF3	40	990	Vocational	#E76BF3
#00B0F6	22	300	School	#00B0F6
#E76BF3	16	110	Vocational	#E76BF3
#00B0F6	41	910	School	#00B0F6
#00BF7D	60	2040	OthPostSec	#00BF7D
#F8766D	60	7010	BachDeg+	#F8766D
#E76BF3	78	1630	Vocational	#E76BF3
#E76BF3	7	280	Vocational	#E76BF3
#A3A500	34	430	NoQual	#A3A500
#A3A500	40	520	NoQual	#A3A500
#A3A500	55	440	NoQual	#A3A500
#00B0F6	41	510	School	#00B0F6
#A3A500	40	480	NoQual	#A3A500
#E76BF3	43	930	Vocational	#E76BF3
#E76BF3	48	920	Vocational	#E76BF3
#00BF7D	25	320	OthPostSec	#00BF7D
#E76BF3	17	220	Vocational	#E76BF3
#A3A500	97	1120	NoQual	#A3A500
#E76BF3	48	730	Vocational	#E76BF3
#00BF7D	42	890	OthPostSec	#00BF7D
#00B0F6	40	570	School	#00B0F6
#E76BF3	48	1140	Vocational	#E76BF3
#A3A500	56	1010	NoQual	#A3A500
#00BF7D	39	1640	OthPostSec	#00BF7D
#E76BF3	63	1250	Vocational	#E76BF3
#00B0F6	62	1340	School	#00B0F6
#F8766D	55	1040	BachDeg+	#F8766D
#A3A500	85	1000	NoQual	#A3A500
#A3A500	30	320	NoQual	#A3A500
#E76BF3	42	890	Vocational	#E76BF3
#00BF7D	55	740	OthPostSec	#00BF7D
#F8766D	36	830	BachDeg+	#F8766D
#E76BF3	43	370	Vocational	#E76BF3
#00B0F6	44	590	School	#00B0F6
#E76BF3	9	2260	Vocational	#E76BF3
#A3A500	43	820	NoQual	#A3A500
#E76BF3	40	1010	Vocational	#E76BF3
#A3A500	49	920	NoQual	#A3A500
#00B0F6	27	190	School	#00B0F6
#F8766D	48	1190	BachDeg+	#F8766D
#A3A500	35	580	NoQual	#A3A500
#F8766D	40	1280	BachDeg+	#F8766D
#00B0F6	40	1220	School	#00B0F6
#E76BF3	40	1360	Vocational	#E76BF3
#E76BF3	36	400	Vocational	#E76BF3
#E76BF3	40	1590	Vocational	#E76BF3
#E76BF3	42	550	Vocational	#E76BF3
#00B0F6	34	950	School	#00B0F6
#F8766D	37	520	BachDeg+	#F8766D
#00B0F6	48	750	School	#00B0F6
#A3A500	36	480	NoQual	#A3A500
#F8766D	40	660	BachDeg+	#F8766D
#00B0F6	48	820	School	#00B0F6
#E76BF3	31	410	Vocational	#E76BF3
#E76BF3	40	1190	Vocational	#E76BF3
#F8766D	44	1130	BachDeg+	#F8766D
#F8766D	60	1150	BachDeg+	#F8766D
#E76BF3	56	1790	Vocational	#E76BF3
#E76BF3	40	690	Vocational	#E76BF3
#E76BF3	59	680	Vocational	#E76BF3
#A3A500	45	510	NoQual	#A3A500
#E76BF3	63	620	Vocational	#E76BF3
#E76BF3	40	640	Vocational	#E76BF3
#E76BF3	45	1150	Vocational	#E76BF3
#00B0F6	50	980	School	#00B0F6
#A3A500	46	320	NoQual	#A3A500
#E76BF3	70	1220	Vocational	#E76BF3
#E76BF3	43	1280	Vocational	#E76BF3
#E76BF3	23	260	Vocational	#E76BF3
#E76BF3	58	900	Vocational	#E76BF3
#E76BF3	48	900	Vocational	#E76BF3
#E76BF3	29	560	Vocational	#E76BF3
#E76BF3	66	1700	Vocational	#E76BF3
#E76BF3	45	660	Vocational	#E76BF3
#F8766D	50	1020	BachDeg+	#F8766D
#00BF7D	46	570	OthPostSec	#00BF7D
#F8766D	60	940	BachDeg+	#F8766D
#A3A500	50	1010	NoQual	#A3A500
#00B0F6	42	550	School	#00B0F6
#F8766D	53	1190	BachDeg+	#F8766D
#00B0F6	45	470	School	#00B0F6
#E76BF3	45	650	Vocational	#E76BF3
#E76BF3	60	1170	Vocational	#E76BF3
#E76BF3	46	1880	Vocational	#E76BF3
#A3A500	30	340	NoQual	#A3A500
#E76BF3	46	860	Vocational	#E76BF3
#A3A500	37	840	NoQual	#A3A500
#E76BF3	69	1060	Vocational	#E76BF3
#A3A500	44	650	NoQual	#A3A500
#E76BF3	50	900	Vocational	#E76BF3
#E76BF3	33	700	Vocational	#E76BF3
#00BF7D	13	370	OthPostSec	#00BF7D
#F8766D	31	650	BachDeg+	#F8766D
#A3A500	45	940	NoQual	#A3A500
#E76BF3	43	870	Vocational	#E76BF3
#E76BF3	40	1120	Vocational	#E76BF3
#F8766D	45	1670	BachDeg+	#F8766D
#E76BF3	66	980	Vocational	#E76BF3
#00B0F6	40	620	School	#00B0F6
#00B0F6	40	550	School	#00B0F6
#F8766D	92	1170	BachDeg+	#F8766D
#00B0F6	26	240	School	#00B0F6
#00BF7D	58	1500	OthPostSec	#00BF7D
#00B0F6	45	770	School	#00B0F6
#E76BF3	40	850	Vocational	#E76BF3
#E76BF3	120	810	Vocational	#E76BF3
#E76BF3	45	680	Vocational	#E76BF3
#A3A500	55	330	NoQual	#A3A500
#E76BF3	42	700	Vocational	#E76BF3
#00B0F6	29	410	School	#00B0F6
#A3A500	49	670	NoQual	#A3A500
#A3A500	11	120	NoQual	#A3A500
#E76BF3	45	590	Vocational	#E76BF3
#A3A500	29	250	NoQual	#A3A500
#00B0F6	60	720	School	#00B0F6
#A3A500	28	670	NoQual	#A3A500
#E76BF3	16	510	Vocational	#E76BF3
#A3A500	40	510	NoQual	#A3A500
#E76BF3	63	760	Vocational	#E76BF3
#F8766D	33	560	BachDeg+	#F8766D
#A3A500	40	1120	NoQual	#A3A500
#A3A500	28	450	NoQual	#A3A500
#A3A500	135	540	NoQual	#A3A500
#00BF7D	0	2070	OthPostSec	#00BF7D
#E76BF3	27	950	Vocational	#E76BF3
#A3A500	78	610	NoQual	#A3A500
#E76BF3	45	1620	Vocational	#E76BF3
#E76BF3	30	590	Vocational	#E76BF3
#E76BF3	24	470	Vocational	#E76BF3
#00B0F6	50	890	School	#00B0F6
#E76BF3	41	1240	Vocational	#E76BF3
#A3A500	35	440	NoQual	#A3A500
#E76BF3	41	870	Vocational	#E76BF3
#E76BF3	45	870	Vocational	#E76BF3
#A3A500	37	480	NoQual	#A3A500
#00BF7D	51	970	OthPostSec	#00BF7D
#A3A500	31	410	NoQual	#A3A500
#A3A500	45	790	NoQual	#A3A500
#A3A500	38	780	NoQual	#A3A500
#E76BF3	38	3120	Vocational	#E76BF3
#00B0F6	55	950	School	#00B0F6
#E76BF3	20	700	Vocational	#E76BF3
#00B0F6	65	1290	School	#00B0F6
#00B0F6	40	570	School	#00B0F6
#F8766D	11	320	BachDeg+	#F8766D
#A3A500	50	900	NoQual	#A3A500
#E76BF3	69	1020	Vocational	#E76BF3
#E76BF3	40	740	Vocational	#E76BF3
#A3A500	111	1980	NoQual	#A3A500
#E76BF3	60	910	Vocational	#E76BF3
#F8766D	48	1220	BachDeg+	#F8766D
#E76BF3	40	1230	Vocational	#E76BF3
#00B0F6	57	940	School	#00B0F6
#F8766D	52	1420	BachDeg+	#F8766D
#A3A500	40	630	NoQual	#A3A500
#E76BF3	98	2050	Vocational	#E76BF3
#00B0F6	40	500	School	#00B0F6
#E76BF3	40	1160	Vocational	#E76BF3
#A3A500	35	550	NoQual	#A3A500
#A3A500	45	240	NoQual	#A3A500
#A3A500	42	460	NoQual	#A3A500
#E76BF3	45	1410	Vocational	#E76BF3
#F8766D	15	1640	BachDeg+	#F8766D
#A3A500	38	710	NoQual	#A3A500
#F8766D	45	1130	BachDeg+	#F8766D
#A3A500	53	730	NoQual	#A3A500
#A3A500	108	2250	NoQual	#A3A500
#E76BF3	40	760	Vocational	#E76BF3
#E76BF3	48	880	Vocational	#E76BF3
#E76BF3	50	810	Vocational	#E76BF3
#00BF7D	34	290	OthPostSec	#00BF7D
#00B0F6	32	1110	School	#00B0F6
#E76BF3	24	990	Vocational	#E76BF3
#A3A500	20	260	NoQual	#A3A500
#E76BF3	45	880	Vocational	#E76BF3
#E76BF3	40	430	Vocational	#E76BF3
#F8766D	33	500	BachDeg+	#F8766D
#F8766D	45	1310	BachDeg+	#F8766D
#E76BF3	43	1290	Vocational	#E76BF3
#F8766D	28	510	BachDeg+	#F8766D
#E76BF3	40	760	Vocational	#E76BF3
#A3A500	52	1010	NoQual	#A3A500
#E76BF3	45	770	Vocational	#E76BF3
#A3A500	81	1100	NoQual	#A3A500
#E76BF3	63	1090	Vocational	#E76BF3
#A3A500	40	570	NoQual	#A3A500
#E76BF3	44	530	Vocational	#E76BF3
#00B0F6	20	230	School	#00B0F6
#F8766D	50	1540	BachDeg+	#F8766D
#E76BF3	44	910	Vocational	#E76BF3
#F8766D	63	1570	BachDeg+	#F8766D
#F8766D	35	910	BachDeg+	#F8766D
#E76BF3	3	210	Vocational	#E76BF3
#E76BF3	45	970	Vocational	#E76BF3
#F8766D	39	1080	BachDeg+	#F8766D
#F8766D	50	950	BachDeg+	#F8766D
#E76BF3	40	660	Vocational	#E76BF3
#E76BF3	40	570	Vocational	#E76BF3
#00BF7D	40	1460	OthPostSec	#00BF7D
#A3A500	54	840	NoQual	#A3A500
#A3A500	9	60	NoQual	#A3A500
#E76BF3	50	530	Vocational	#E76BF3
#F8766D	55	1420	BachDeg+	#F8766D
#A3A500	21	370	NoQual	#A3A500
#00BF7D	40	670	OthPostSec	#00BF7D
#A3A500	39	800	NoQual	#A3A500
#E76BF3	53	730	Vocational	#E76BF3
#A3A500	41	270	NoQual	#A3A500
#E76BF3	40	720	Vocational	#E76BF3
#F8766D	65	2190	BachDeg+	#F8766D
#F8766D	27	400	BachDeg+	#F8766D
#E76BF3	53	950	Vocational	#E76BF3
#00BF7D	45	880	OthPostSec	#00BF7D
#A3A500	40	560	NoQual	#A3A500
#00BF7D	45	710	OthPostSec	#00BF7D
#E76BF3	40	1570	Vocational	#E76BF3
#00BF7D	35	670	OthPostSec	#00BF7D
#A3A500	40	520	NoQual	#A3A500
#E76BF3	59	250	Vocational	#E76BF3
#F8766D	40	1250	BachDeg+	#F8766D
#E76BF3	37	330	Vocational	#E76BF3
#A3A500	40	330	NoQual	#A3A500
#E76BF3	22	690	Vocational	#E76BF3
#F8766D	69	630	BachDeg+	#F8766D
#F8766D	45	1770	BachDeg+	#F8766D
#E76BF3	36	540	Vocational	#E76BF3
#00B0F6	60	1600	School	#00B0F6
#00B0F6	52	1010	School	#00B0F6
#A3A500	27	300	NoQual	#A3A500
#E76BF3	40	790	Vocational	#E76BF3
#A3A500	38	550	NoQual	#A3A500
#00BF7D	50	830	OthPostSec	#00BF7D
#F8766D	57	570	BachDeg+	#F8766D
#E76BF3	36	780	Vocational	#E76BF3
#00B0F6	40	610	School	#00B0F6
#E76BF3	25	810	Vocational	#E76BF3
#A3A500	45	740	NoQual	#A3A500
#A3A500	54	780	NoQual	#A3A500
#00B0F6	50	410	School	#00B0F6
#E76BF3	40	750	Vocational	#E76BF3
#00B0F6	57	620	School	#00B0F6
#00BF7D	62	960	OthPostSec	#00BF7D
#00B0F6	53	660	School	#00B0F6
#F8766D	45	1600	BachDeg+	#F8766D
#E76BF3	47	890	Vocational	#E76BF3
#E76BF3	40	1010	Vocational	#E76BF3
#A3A500	43	510	NoQual	#A3A500
#E76BF3	40	1160	Vocational	#E76BF3
#E76BF3	40	500	Vocational	#E76BF3
#A3A500	43	510	NoQual	#A3A500
#E76BF3	40	1750	Vocational	#E76BF3
#00BF7D	50	780	OthPostSec	#00BF7D
#A3A500	65	760	NoQual	#A3A500
#E76BF3	38	660	Vocational	#E76BF3
#E76BF3	40	650	Vocational	#E76BF3
#F8766D	40	770	BachDeg+	#F8766D
#E76BF3	41	870	Vocational	#E76BF3
#A3A500	55	510	NoQual	#A3A500
#A3A500	40	920	NoQual	#A3A500
#00B0F6	28	930	School	#00B0F6
#00B0F6	40	980	School	#00B0F6
#00BF7D	32	560	OthPostSec	#00BF7D
#E76BF3	45	1010	Vocational	#E76BF3
#F8766D	32	940	BachDeg+	#F8766D
#E76BF3	40	720	Vocational	#E76BF3
#E76BF3	66	920	Vocational	#E76BF3
#A3A500	37	550	NoQual	#A3A500
#00B0F6	25	410	School	#00B0F6
#00B0F6	55	930	School	#00B0F6
#A3A500	56	980	NoQual	#A3A500
#A3A500	31	310	NoQual	#A3A500
#00BF7D	48	1250	OthPostSec	#00BF7D
#E76BF3	55	600	Vocational	#E76BF3
#A3A500	30	440	NoQual	#A3A500
#F8766D	55	1110	BachDeg+	#F8766D
#E76BF3	40	480	Vocational	#E76BF3
#00B0F6	40	610	School	#00B0F6
#00B0F6	40	310	School	#00B0F6
#00B0F6	35	480	School	#00B0F6
#00BF7D	49	650	OthPostSec	#00BF7D
#E76BF3	21	190	Vocational	#E76BF3
#E76BF3	40	700	Vocational	#E76BF3
#F8766D	35	500	BachDeg+	#F8766D
#E76BF3	45	490	Vocational	#E76BF3
#E76BF3	48	840	Vocational	#E76BF3
#E76BF3	40	690	Vocational	#E76BF3
#F8766D	50	4550	BachDeg+	#F8766D
#00B0F6	45	1050	School	#00B0F6
#E76BF3	46	890	Vocational	#E76BF3
#F8766D	38	780	BachDeg+	#F8766D
#E76BF3	43	470	Vocational	#E76BF3
#E76BF3	46	1250	Vocational	#E76BF3
#E76BF3	40	850	Vocational	#E76BF3
#00B0F6	56	730	School	#00B0F6
#A3A500	25	770	NoQual	#A3A500
#F8766D	50	4250	BachDeg+	#F8766D
#A3A500	40	670	NoQual	#A3A500
#E76BF3	45	880	Vocational	#E76BF3
#00B0F6	51	870	School	#00B0F6
#00BF7D	50	890	OthPostSec	#00BF7D
#E76BF3	78	790	Vocational	#E76BF3
#E76BF3	13	160	Vocational	#E76BF3
#E76BF3	35	570	Vocational	#E76BF3
#00B0F6	40	600	School	#00B0F6
#F8766D	40	620	BachDeg+	#F8766D
#A3A500	108	2250	NoQual	#A3A500
#F8766D	40	730	BachDeg+	#F8766D
#00B0F6	21	500	School	#00B0F6
#E76BF3	55	1250	Vocational	#E76BF3
#A3A500	100	1290	NoQual	#A3A500
#00B0F6	53	810	School	#00B0F6
#A3A500	40	870	NoQual	#A3A500
#00B0F6	54	510	School	#00B0F6
#00BF7D	47	1360	OthPostSec	#00BF7D
#E76BF3	40	750	Vocational	#E76BF3
#E76BF3	50	1140	Vocational	#E76BF3
#E76BF3	40	990	Vocational	#E76BF3
#00B0F6	17	420	School	#00B0F6
#E76BF3	40	710	Vocational	#E76BF3
#00B0F6	40	840	School	#00B0F6
#A3A500	58	440	NoQual	#A3A500
#F8766D	49	700	BachDeg+	#F8766D
#F8766D	23	490	BachDeg+	#F8766D
#E76BF3	45	420	Vocational	#E76BF3
#00BF7D	72	670	OthPostSec	#00BF7D
#E76BF3	45	450	Vocational	#E76BF3
#E76BF3	43	1200	Vocational	#E76BF3
#00B0F6	26	300	School	#00B0F6
#A3A500	43	610	NoQual	#A3A500
#E76BF3	46	1010	Vocational	#E76BF3
#E76BF3	45	780	Vocational	#E76BF3
#E76BF3	40	590	Vocational	#E76BF3
#A3A500	37	940	NoQual	#A3A500
