colour	x	y	showSelectedlegendcolour	fill
#A3A500	28	420	NoQual	#A3A500
#00B0F6	30	630	School	#00B0F6
#00BF7D	13	110	OthPostSec	#00BF7D
#00BF7D	22	230	OthPostSec	#00BF7D
#A3A500	23	490	NoQual	#A3A500
#F8766D	71	1170	BachDeg+	#F8766D
#E76BF3	18	330	Vocational	#E76BF3
#00B0F6	38	530	School	#00B0F6
#00B0F6	16	350	School	#00B0F6
#F8766D	37	1030	BachDeg+	#F8766D
#E76BF3	20	670	Vocational	#E76BF3
#A3A500	21	350	NoQual	#A3A500
#00B0F6	2	300	School	#00B0F6
#00B0F6	12	240	School	#00B0F6
#00B0F6	15	290	School	#00B0F6
#E76BF3	32	760	Vocational	#E76BF3
#00B0F6	56	550	School	#00B0F6
#00BF7D	46	780	OthPostSec	#00BF7D
#A3A500	39	530	NoQual	#A3A500
#A3A500	40	630	NoQual	#A3A500
#E76BF3	13	290	Vocational	#E76BF3
#E76BF3	14	330	Vocational	#E76BF3
#A3A500	20	650	NoQual	#A3A500
#A3A500	40	760	NoQual	#A3A500
#A3A500	30	450	NoQual	#A3A500
#00BF7D	46	460	OthPostSec	#00BF7D
#00B0F6	39	500	School	#00B0F6
#E76BF3	45	720	Vocational	#E76BF3
#00B0F6	40	530	School	#00B0F6
#F8766D	46	830	BachDeg+	#F8766D
#E76BF3	23	440	Vocational	#E76BF3
#A3A500	20	350	NoQual	#A3A500
#E76BF3	40	680	Vocational	#E76BF3
#E76BF3	16	130	Vocational	#E76BF3
#E76BF3	101	1030	Vocational	#E76BF3
#E76BF3	44	380	Vocational	#E76BF3
#A3A500	17	340	NoQual	#A3A500
#E76BF3	9	480	Vocational	#E76BF3
#E76BF3	32	330	Vocational	#E76BF3
#00B0F6	51	610	School	#00B0F6
#A3A500	23	370	NoQual	#A3A500
#E76BF3	40	480	Vocational	#E76BF3
#00B0F6	56	440	School	#00B0F6
#F8766D	40	1060	BachDeg+	#F8766D
#00B0F6	33	410	School	#00B0F6
#E76BF3	26	320	Vocational	#E76BF3
#F8766D	65	1790	BachDeg+	#F8766D
#E76BF3	38	430	Vocational	#E76BF3
#F8766D	33	390	BachDeg+	#F8766D
#A3A500	17	220	NoQual	#A3A500
#A3A500	14	140	NoQual	#A3A500
#E76BF3	24	270	Vocational	#E76BF3
#E76BF3	11	470	Vocational	#E76BF3
#00BF7D	40	770	OthPostSec	#00BF7D
#F8766D	45	590	BachDeg+	#F8766D
#00B0F6	40	1000	School	#00B0F6
#E76BF3	40	820	Vocational	#E76BF3
#A3A500	40	380	NoQual	#A3A500
#E76BF3	34	330	Vocational	#E76BF3
#00BF7D	24	290	OthPostSec	#00BF7D
#E76BF3	56	980	Vocational	#E76BF3
#E76BF3	38	480	Vocational	#E76BF3
#F8766D	24	430	BachDeg+	#F8766D
#A3A500	26	440	NoQual	#A3A500
#00B0F6	38	500	School	#00B0F6
#E76BF3	39	620	Vocational	#E76BF3
#A3A500	40	440	NoQual	#A3A500
#E76BF3	29	800	Vocational	#E76BF3
#00B0F6	35	530	School	#00B0F6
#A3A500	56	540	NoQual	#A3A500
#00B0F6	12	420	School	#00B0F6
#00B0F6	19	490	School	#00B0F6
#A3A500	27	650	NoQual	#A3A500
#00B0F6	28	550	School	#00B0F6
#00BF7D	40	840	OthPostSec	#00BF7D
#F8766D	40	790	BachDeg+	#F8766D
#E76BF3	40	570	Vocational	#E76BF3
#00BF7D	25	580	OthPostSec	#00BF7D
#E76BF3	39	480	Vocational	#E76BF3
#00B0F6	40	680	School	#00B0F6
#00BF7D	16	360	OthPostSec	#00BF7D
#00B0F6	20	290	School	#00B0F6
#E76BF3	45	900	Vocational	#E76BF3
#A3A500	40	430	NoQual	#A3A500
#E76BF3	14	120	Vocational	#E76BF3
#E76BF3	43	580	Vocational	#E76BF3
#00B0F6	40	760	School	#00B0F6
#00B0F6	24	340	School	#00B0F6
#E76BF3	38	650	Vocational	#E76BF3
#00B0F6	15	110	School	#00B0F6
#F8766D	40	760	BachDeg+	#F8766D
#E76BF3	15	300	Vocational	#E76BF3
#E76BF3	40	730	Vocational	#E76BF3
#00B0F6	20	200	School	#00B0F6
#E76BF3	48	360	Vocational	#E76BF3
#A3A500	26	310	NoQual	#A3A500
#A3A500	37	400	NoQual	#A3A500
#E76BF3	40	740	Vocational	#E76BF3
#E76BF3	40	630	Vocational	#E76BF3
#E76BF3	38	310	Vocational	#E76BF3
#00B0F6	41	540	School	#00B0F6
#E76BF3	30	370	Vocational	#E76BF3
#E76BF3	14	110	Vocational	#E76BF3
#E76BF3	23	470	Vocational	#E76BF3
#00B0F6	71	1180	School	#00B0F6
#E76BF3	32	320	Vocational	#E76BF3
#00BF7D	40	550	OthPostSec	#00BF7D
#F8766D	4	290	BachDeg+	#F8766D
#E76BF3	30	570	Vocational	#E76BF3
#00B0F6	32	910	School	#00B0F6
#F8766D	31	1200	BachDeg+	#F8766D
#A3A500	18	220	NoQual	#A3A500
#A3A500	23	370	NoQual	#A3A500
#A3A500	45	740	NoQual	#A3A500
#00B0F6	43	1400	School	#00B0F6
#A3A500	40	690	NoQual	#A3A500
#A3A500	70	370	NoQual	#A3A500
#00B0F6	25	310	School	#00B0F6
#A3A500	12	130	NoQual	#A3A500
#00B0F6	56	470	School	#00B0F6
#E76BF3	35	500	Vocational	#E76BF3
#F8766D	29	470	BachDeg+	#F8766D
#A3A500	29	270	NoQual	#A3A500
#F8766D	61	720	BachDeg+	#F8766D
#00B0F6	32	320	School	#00B0F6
#A3A500	14	270	NoQual	#A3A500
#A3A500	41	350	NoQual	#A3A500
#E76BF3	32	600	Vocational	#E76BF3
#E76BF3	40	460	Vocational	#E76BF3
#F8766D	40	570	BachDeg+	#F8766D
#A3A500	42	510	NoQual	#A3A500
#00B0F6	7	130	School	#00B0F6
#00B0F6	38	830	School	#00B0F6
#E76BF3	11	100	Vocational	#E76BF3
#E76BF3	25	430	Vocational	#E76BF3
#00BF7D	33	440	OthPostSec	#00BF7D
#E76BF3	35	470	Vocational	#E76BF3
#E76BF3	10	390	Vocational	#E76BF3
#00B0F6	22	380	School	#00B0F6
#E76BF3	9	120	Vocational	#E76BF3
#E76BF3	35	510	Vocational	#E76BF3
#00BF7D	15	430	OthPostSec	#00BF7D
#F8766D	37	1190	BachDeg+	#F8766D
#00B0F6	27	390	School	#00B0F6
#F8766D	19	190	BachDeg+	#F8766D
#F8766D	40	910	BachDeg+	#F8766D
#E76BF3	61	1020	Vocational	#E76BF3
#A3A500	33	270	NoQual	#A3A500
#00B0F6	40	830	School	#00B0F6
#E76BF3	38	560	Vocational	#E76BF3
#A3A500	29	620	NoQual	#A3A500
#E76BF3	50	1020	Vocational	#E76BF3
#E76BF3	15	330	Vocational	#E76BF3
#E76BF3	29	730	Vocational	#E76BF3
#A3A500	43	370	NoQual	#A3A500
#E76BF3	40	670	Vocational	#E76BF3
#E76BF3	20	210	Vocational	#E76BF3
#A3A500	44	1430	NoQual	#A3A500
#00BF7D	8	150	OthPostSec	#00BF7D
#00BF7D	40	790	OthPostSec	#00BF7D
#00B0F6	15	270	School	#00B0F6
#A3A500	20	240	NoQual	#A3A500
#00B0F6	15	280	School	#00B0F6
#E76BF3	87	1470	Vocational	#E76BF3
#00B0F6	39	750	School	#00B0F6
#A3A500	17	290	NoQual	#A3A500
#00B0F6	11	350	School	#00B0F6
#00B0F6	17	550	School	#00B0F6
#F8766D	41	440	BachDeg+	#F8766D
#A3A500	48	710	NoQual	#A3A500
#E76BF3	27	530	Vocational	#E76BF3
#A3A500	19	250	NoQual	#A3A500
#F8766D	22	240	BachDeg+	#F8766D
#A3A500	51	1050	NoQual	#A3A500
#00B0F6	14	630	School	#00B0F6
#00B0F6	25	630	School	#00B0F6
#E76BF3	39	630	Vocational	#E76BF3
#F8766D	50	930	BachDeg+	#F8766D
#00BF7D	50	700	OthPostSec	#00BF7D
#E76BF3	25	1850	Vocational	#E76BF3
#00B0F6	25	270	School	#00B0F6
#A3A500	144	1510	NoQual	#A3A500
#00B0F6	38	730	School	#00B0F6
#00B0F6	23	260	School	#00B0F6
#00B0F6	11	110	School	#00B0F6
#00B0F6	31	740	School	#00B0F6
#F8766D	20	2330	BachDeg+	#F8766D
#F8766D	17	310	BachDeg+	#F8766D
#E76BF3	18	440	Vocational	#E76BF3
#A3A500	35	1630	NoQual	#A3A500
#F8766D	40	1430	BachDeg+	#F8766D
#A3A500	35	390	NoQual	#A3A500
#00B0F6	40	560	School	#00B0F6
#F8766D	10	410	BachDeg+	#F8766D
#F8766D	24	2510	BachDeg+	#F8766D
#A3A500	10	250	NoQual	#A3A500
#A3A500	40	770	NoQual	#A3A500
#E76BF3	38	710	Vocational	#E76BF3
#E76BF3	40	930	Vocational	#E76BF3
#00B0F6	10	200	School	#00B0F6
#E76BF3	43	530	Vocational	#E76BF3
#00BF7D	40	380	OthPostSec	#00BF7D
#E76BF3	46	680	Vocational	#E76BF3
#E76BF3	25	530	Vocational	#E76BF3
#F8766D	25	660	BachDeg+	#F8766D
#00B0F6	40	450	School	#00B0F6
#E76BF3	28	520	Vocational	#E76BF3
#E76BF3	21	370	Vocational	#E76BF3
#00BF7D	30	910	OthPostSec	#00BF7D
#00BF7D	38	690	OthPostSec	#00BF7D
#E76BF3	40	680	Vocational	#E76BF3
#00B0F6	32	350	School	#00B0F6
#E76BF3	30	380	Vocational	#E76BF3
#E76BF3	38	570	Vocational	#E76BF3
#00BF7D	35	1040	OthPostSec	#00BF7D
#E76BF3	40	620	Vocational	#E76BF3
#00B0F6	8	180	School	#00B0F6
#A3A500	12	250	NoQual	#A3A500
#F8766D	11	180	BachDeg+	#F8766D
#F8766D	45	620	BachDeg+	#F8766D
#E76BF3	25	2010	Vocational	#E76BF3
#E76BF3	37	810	Vocational	#E76BF3
#00B0F6	30	340	School	#00B0F6
#E76BF3	41	590	Vocational	#E76BF3
#F8766D	15	200	BachDeg+	#F8766D
#E76BF3	34	540	Vocational	#E76BF3
#F8766D	30	990	BachDeg+	#F8766D
#00B0F6	10	250	School	#00B0F6
#E76BF3	18	240	Vocational	#E76BF3
#00B0F6	29	410	School	#00B0F6
#E76BF3	20	390	Vocational	#E76BF3
#F8766D	16	710	BachDeg+	#F8766D
#E76BF3	30	470	Vocational	#E76BF3
#00BF7D	28	650	OthPostSec	#00BF7D
#00BF7D	34	360	OthPostSec	#00BF7D
#00BF7D	30	390	OthPostSec	#00BF7D
#00B0F6	40	460	School	#00B0F6
#00B0F6	37	710	School	#00B0F6
#E76BF3	45	990	Vocational	#E76BF3
#E76BF3	28	530	Vocational	#E76BF3
#A3A500	42	480	NoQual	#A3A500
#F8766D	27	480	BachDeg+	#F8766D
#00B0F6	20	540	School	#00B0F6
#00BF7D	27	910	OthPostSec	#00BF7D
#F8766D	51	1160	BachDeg+	#F8766D
#00B0F6	40	710	School	#00B0F6
#00B0F6	45	620	School	#00B0F6
#A3A500	58	660	NoQual	#A3A500
#E76BF3	30	490	Vocational	#E76BF3
#00B0F6	40	870	School	#00B0F6
#E76BF3	39	500	Vocational	#E76BF3
#F8766D	16	830	BachDeg+	#F8766D
#00B0F6	30	400	School	#00B0F6
#A3A500	19	330	NoQual	#A3A500
#00B0F6	15	570	School	#00B0F6
#00B0F6	40	1000	School	#00B0F6
#F8766D	10	70	BachDeg+	#F8766D
#00B0F6	11	340	School	#00B0F6
#E76BF3	30	200	Vocational	#E76BF3
#F8766D	34	930	BachDeg+	#F8766D
#E76BF3	43	1030	Vocational	#E76BF3
#00BF7D	38	1090	OthPostSec	#00BF7D
#E76BF3	40	660	Vocational	#E76BF3
#F8766D	38	1340	BachDeg+	#F8766D
#E76BF3	22	490	Vocational	#E76BF3
#E76BF3	40	520	Vocational	#E76BF3
#00BF7D	40	550	OthPostSec	#00BF7D
#A3A500	26	220	NoQual	#A3A500
#A3A500	109	850	NoQual	#A3A500
#00B0F6	20	460	School	#00B0F6
#F8766D	38	710	BachDeg+	#F8766D
#00BF7D	28	710	OthPostSec	#00BF7D
#F8766D	7	110	BachDeg+	#F8766D
#E76BF3	4	570	Vocational	#E76BF3
#00B0F6	43	490	School	#00B0F6
#F8766D	117	2980	BachDeg+	#F8766D
#00BF7D	29	730	OthPostSec	#00BF7D
#F8766D	30	300	BachDeg+	#F8766D
#A3A500	33	480	NoQual	#A3A500
#00B0F6	25	340	School	#00B0F6
#F8766D	62	1970	BachDeg+	#F8766D
#E76BF3	28	460	Vocational	#E76BF3
#E76BF3	45	810	Vocational	#E76BF3
#A3A500	20	350	NoQual	#A3A500
#E76BF3	23	1330	Vocational	#E76BF3
#00B0F6	30	190	School	#00B0F6
#00BF7D	29	270	OthPostSec	#00BF7D
#E76BF3	35	1230	Vocational	#E76BF3
#E76BF3	40	650	Vocational	#E76BF3
#E76BF3	20	360	Vocational	#E76BF3
#A3A500	40	380	NoQual	#A3A500
#00BF7D	41	830	OthPostSec	#00BF7D
#A3A500	40	390	NoQual	#A3A500
#00B0F6	29	310	School	#00B0F6
#E76BF3	17	170	Vocational	#E76BF3
#F8766D	50	900	BachDeg+	#F8766D
#00B0F6	25	400	School	#00B0F6
#F8766D	40	1370	BachDeg+	#F8766D
#00B0F6	40	580	School	#00B0F6
#E76BF3	5	30	Vocational	#E76BF3
#E76BF3	39	830	Vocational	#E76BF3
#F8766D	43	1260	BachDeg+	#F8766D
#00BF7D	40	560	OthPostSec	#00BF7D
#A3A500	18	230	NoQual	#A3A500
#F8766D	40	820	BachDeg+	#F8766D
#00B0F6	16	340	School	#00B0F6
#E76BF3	11	100	Vocational	#E76BF3
#00BF7D	40	510	OthPostSec	#00BF7D
#E76BF3	59	750	Vocational	#E76BF3
#00B0F6	31	430	School	#00B0F6
#E76BF3	23	300	Vocational	#E76BF3
#E76BF3	20	200	Vocational	#E76BF3
#F8766D	40	750	BachDeg+	#F8766D
#F8766D	145	2610	BachDeg+	#F8766D
#A3A500	23	230	NoQual	#A3A500
#E76BF3	21	390	Vocational	#E76BF3
#00B0F6	34	720	School	#00B0F6
#00B0F6	45	960	School	#00B0F6
#A3A500	12	160	NoQual	#A3A500
#E76BF3	40	710	Vocational	#E76BF3
#00B0F6	40	910	School	#00B0F6
#00B0F6	20	520	School	#00B0F6
#00B0F6	40	430	School	#00B0F6
#E76BF3	25	820	Vocational	#E76BF3
#E76BF3	50	750	Vocational	#E76BF3
#E76BF3	60	930	Vocational	#E76BF3
#E76BF3	50	670	Vocational	#E76BF3
#F8766D	94	890	BachDeg+	#F8766D
#E76BF3	40	780	Vocational	#E76BF3
#E76BF3	35	490	Vocational	#E76BF3
#00B0F6	40	820	School	#00B0F6
#00B0F6	12	170	School	#00B0F6
#F8766D	40	620	BachDeg+	#F8766D
#A3A500	24	210	NoQual	#A3A500
#E76BF3	30	500	Vocational	#E76BF3
#00B0F6	29	430	School	#00B0F6
#E76BF3	60	1030	Vocational	#E76BF3
#E76BF3	40	610	Vocational	#E76BF3
#00B0F6	14	120	School	#00B0F6
#A3A500	12	100	NoQual	#A3A500
#E76BF3	25	550	Vocational	#E76BF3
#E76BF3	40	1630	Vocational	#E76BF3
#E76BF3	48	900	Vocational	#E76BF3
#00B0F6	25	150	School	#00B0F6
#E76BF3	67	810	Vocational	#E76BF3
#F8766D	25	850	BachDeg+	#F8766D
#00BF7D	10	150	OthPostSec	#00BF7D
#00B0F6	13	520	School	#00B0F6
#00B0F6	15	210	School	#00B0F6
#00B0F6	4	310	School	#00B0F6
#00B0F6	10	450	School	#00B0F6
#00B0F6	39	470	School	#00B0F6
#00B0F6	7	120	School	#00B0F6
#00B0F6	15	500	School	#00B0F6
#00BF7D	30	490	OthPostSec	#00BF7D
#00B0F6	19	200	School	#00B0F6
#F8766D	50	570	BachDeg+	#F8766D
#E76BF3	39	610	Vocational	#E76BF3
#E76BF3	40	1020	Vocational	#E76BF3
#00B0F6	30	390	School	#00B0F6
#A3A500	44	600	NoQual	#A3A500
#00B0F6	37	530	School	#00B0F6
#A3A500	4	380	NoQual	#A3A500
#F8766D	46	1190	BachDeg+	#F8766D
#A3A500	24	540	NoQual	#A3A500
#A3A500	20	210	NoQual	#A3A500
#F8766D	16	170	BachDeg+	#F8766D
#E76BF3	9	370	Vocational	#E76BF3
#00BF7D	32	360	OthPostSec	#00BF7D
#E76BF3	18	480	Vocational	#E76BF3
#A3A500	37	360	NoQual	#A3A500
#00B0F6	60	480	School	#00B0F6
#00B0F6	18	450	School	#00B0F6
#A3A500	37	400	NoQual	#A3A500
#00B0F6	38	790	School	#00B0F6
#E76BF3	40	1010	Vocational	#E76BF3
#E76BF3	50	1500	Vocational	#E76BF3
#E76BF3	16	150	Vocational	#E76BF3
#A3A500	38	280	NoQual	#A3A500
#00B0F6	21	200	School	#00B0F6
#A3A500	12	290	NoQual	#A3A500
#E76BF3	40	810	Vocational	#E76BF3
#A3A500	13	120	NoQual	#A3A500
#E76BF3	40	560	Vocational	#E76BF3
#00BF7D	7	70	OthPostSec	#00BF7D
#E76BF3	38	420	Vocational	#E76BF3
#E76BF3	68	760	Vocational	#E76BF3
#A3A500	40	490	NoQual	#A3A500
#A3A500	36	1020	NoQual	#A3A500
#E76BF3	20	290	Vocational	#E76BF3
#00BF7D	31	430	OthPostSec	#00BF7D
#00B0F6	40	470	School	#00B0F6
#00BF7D	18	480	OthPostSec	#00BF7D
#00B0F6	23	220	School	#00B0F6
#00BF7D	60	590	OthPostSec	#00BF7D
#E76BF3	24	270	Vocational	#E76BF3
#E76BF3	19	640	Vocational	#E76BF3
#E76BF3	38	860	Vocational	#E76BF3
#F8766D	21	1100	BachDeg+	#F8766D
#E76BF3	43	520	Vocational	#E76BF3
#A3A500	21	340	NoQual	#A3A500
#E76BF3	65	760	Vocational	#E76BF3
#A3A500	15	250	NoQual	#A3A500
#F8766D	24	360	BachDeg+	#F8766D
#E76BF3	2	70	Vocational	#E76BF3
#F8766D	40	1000	BachDeg+	#F8766D
#00B0F6	15	210	School	#00B0F6
#E76BF3	20	200	Vocational	#E76BF3
#00B0F6	39	580	School	#00B0F6
#E76BF3	38	630	Vocational	#E76BF3
#00B0F6	46	1380	School	#00B0F6
#F8766D	63	1070	BachDeg+	#F8766D
#00B0F6	40	640	School	#00B0F6
#00B0F6	40	460	School	#00B0F6
#E76BF3	40	930	Vocational	#E76BF3
#E76BF3	14	130	Vocational	#E76BF3
#A3A500	26	240	NoQual	#A3A500
#A3A500	20	370	NoQual	#A3A500
#00B0F6	30	300	School	#00B0F6
#A3A500	12	360	NoQual	#A3A500
#F8766D	33	1840	BachDeg+	#F8766D
#A3A500	42	450	NoQual	#A3A500
#F8766D	20	700	BachDeg+	#F8766D
#E76BF3	17	650	Vocational	#E76BF3
#E76BF3	33	420	Vocational	#E76BF3
#F8766D	4	250	BachDeg+	#F8766D
#E76BF3	16	830	Vocational	#E76BF3
#E76BF3	28	470	Vocational	#E76BF3
#F8766D	40	580	BachDeg+	#F8766D
#F8766D	120	1070	BachDeg+	#F8766D
#A3A500	30	350	NoQual	#A3A500
#F8766D	39	760	BachDeg+	#F8766D
#A3A500	46	310	NoQual	#A3A500
#00B0F6	35	450	School	#00B0F6
#00B0F6	35	620	School	#00B0F6
#00BF7D	28	350	OthPostSec	#00BF7D
#A3A500	40	490	NoQual	#A3A500
#E76BF3	30	340	Vocational	#E76BF3
#A3A500	40	520	NoQual	#A3A500
#A3A500	30	210	NoQual	#A3A500
#F8766D	20	670	BachDeg+	#F8766D
#A3A500	11	100	NoQual	#A3A500
#00BF7D	48	1690	OthPostSec	#00BF7D
#F8766D	4	250	BachDeg+	#F8766D
#A3A500	45	370	NoQual	#A3A500
#E76BF3	22	470	Vocational	#E76BF3
#E76BF3	34	330	Vocational	#E76BF3
#00B0F6	49	770	School	#00B0F6
#F8766D	38	1290	BachDeg+	#F8766D
#E76BF3	34	510	Vocational	#E76BF3
#A3A500	40	640	NoQual	#A3A500
#00B0F6	39	560	School	#00B0F6
#00B0F6	40	930	School	#00B0F6
#E76BF3	16	800	Vocational	#E76BF3
#E76BF3	20	280	Vocational	#E76BF3
#A3A500	55	420	NoQual	#A3A500
#00B0F6	18	290	School	#00B0F6
#00B0F6	22	440	School	#00B0F6
#E76BF3	27	630	Vocational	#E76BF3
#E76BF3	49	550	Vocational	#E76BF3
#E76BF3	20	490	Vocational	#E76BF3
#A3A500	40	220	NoQual	#A3A500
#E76BF3	24	340	Vocational	#E76BF3
#A3A500	18	240	NoQual	#A3A500
#00B0F6	40	920	School	#00B0F6
#00B0F6	22	300	School	#00B0F6
#00B0F6	26	930	School	#00B0F6
#00B0F6	43	370	School	#00B0F6
#00B0F6	22	280	School	#00B0F6
#E76BF3	8	280	Vocational	#E76BF3
#00B0F6	9	120	School	#00B0F6
#E76BF3	40	940	Vocational	#E76BF3
#A3A500	9	200	NoQual	#A3A500
#00B0F6	38	800	School	#00B0F6
#A3A500	44	880	NoQual	#A3A500
#E76BF3	8	360	Vocational	#E76BF3
#00B0F6	40	590	School	#00B0F6
#00B0F6	10	690	School	#00B0F6
#F8766D	40	930	BachDeg+	#F8766D
#00B0F6	50	300	School	#00B0F6
#00BF7D	30	600	OthPostSec	#00BF7D
#E76BF3	43	830	Vocational	#E76BF3
#00B0F6	60	1050	School	#00B0F6
#F8766D	38	1440	BachDeg+	#F8766D
#A3A500	10	190	NoQual	#A3A500
#00B0F6	15	680	School	#00B0F6
#E76BF3	38	960	Vocational	#E76BF3
#F8766D	36	550	BachDeg+	#F8766D
#A3A500	14	150	NoQual	#A3A500
#E76BF3	19	400	Vocational	#E76BF3
#E76BF3	40	550	Vocational	#E76BF3
#E76BF3	38	770	Vocational	#E76BF3
#00B0F6	36	850	School	#00B0F6
#E76BF3	82	1700	Vocational	#E76BF3
#F8766D	30	670	BachDeg+	#F8766D
#00B0F6	17	550	School	#00B0F6
#00B0F6	20	340	School	#00B0F6
#00BF7D	25	860	OthPostSec	#00BF7D
#F8766D	40	620	BachDeg+	#F8766D
#00B0F6	30	600	School	#00B0F6
#A3A500	15	180	NoQual	#A3A500
#A3A500	40	540	NoQual	#A3A500
#00B0F6	31	620	School	#00B0F6
#E76BF3	20	510	Vocational	#E76BF3
#00B0F6	29	650	School	#00B0F6
#E76BF3	19	280	Vocational	#E76BF3
#F8766D	38	1250	BachDeg+	#F8766D
#A3A500	21	300	NoQual	#A3A500
#A3A500	40	360	NoQual	#A3A500
#00B0F6	3	20	School	#00B0F6
#E76BF3	28	480	Vocational	#E76BF3
#F8766D	45	920	BachDeg+	#F8766D
#E76BF3	38	840	Vocational	#E76BF3
#E76BF3	28	750	Vocational	#E76BF3
#F8766D	50	600	BachDeg+	#F8766D
#E76BF3	14	160	Vocational	#E76BF3
#E76BF3	30	350	Vocational	#E76BF3
#A3A500	22	230	NoQual	#A3A500
#A3A500	50	460	NoQual	#A3A500
#F8766D	40	420	BachDeg+	#F8766D
#00B0F6	30	360	School	#00B0F6
#F8766D	54	1440	BachDeg+	#F8766D
#E76BF3	40	690	Vocational	#E76BF3
#A3A500	36	460	NoQual	#A3A500
#00B0F6	36	460	School	#00B0F6
#00BF7D	12	450	OthPostSec	#00BF7D
#F8766D	47	1240	BachDeg+	#F8766D
#E76BF3	34	360	Vocational	#E76BF3
#F8766D	13	720	BachDeg+	#F8766D
#F8766D	41	780	BachDeg+	#F8766D
#00B0F6	40	720	School	#00B0F6
#E76BF3	35	400	Vocational	#E76BF3
#A3A500	35	550	NoQual	#A3A500
#E76BF3	60	730	Vocational	#E76BF3
#A3A500	14	520	NoQual	#A3A500
#00BF7D	20	330	OthPostSec	#00BF7D
#E76BF3	35	410	Vocational	#E76BF3
#00B0F6	25	350	School	#00B0F6
#F8766D	81	1170	BachDeg+	#F8766D
#E76BF3	25	240	Vocational	#E76BF3
#E76BF3	23	290	Vocational	#E76BF3
#00B0F6	38	850	School	#00B0F6
#E76BF3	12	480	Vocational	#E76BF3
#A3A500	15	630	NoQual	#A3A500
#00B0F6	24	300	School	#00B0F6
#00B0F6	64	830	School	#00B0F6
#A3A500	37	320	NoQual	#A3A500
#00BF7D	40	500	OthPostSec	#00BF7D
#E76BF3	15	420	Vocational	#E76BF3
#F8766D	25	340	BachDeg+	#F8766D
#00BF7D	13	200	OthPostSec	#00BF7D
#00B0F6	22	470	School	#00B0F6
#E76BF3	38	700	Vocational	#E76BF3
#E76BF3	22	330	Vocational	#E76BF3
#E76BF3	40	510	Vocational	#E76BF3
#E76BF3	43	330	Vocational	#E76BF3
#E76BF3	40	1040	Vocational	#E76BF3
#E76BF3	32	370	Vocational	#E76BF3
#E76BF3	40	460	Vocational	#E76BF3
#E76BF3	40	600	Vocational	#E76BF3
#00B0F6	30	410	School	#00B0F6
#E76BF3	60	1260	Vocational	#E76BF3
#00BF7D	41	560	OthPostSec	#00BF7D
#A3A500	4	80	NoQual	#A3A500
#00BF7D	15	290	OthPostSec	#00BF7D
#00B0F6	18	440	School	#00B0F6
#A3A500	25	550	NoQual	#A3A500
#F8766D	26	630	BachDeg+	#F8766D
#E76BF3	11	90	Vocational	#E76BF3
#E76BF3	5	530	Vocational	#E76BF3
#E76BF3	19	200	Vocational	#E76BF3
#00B0F6	15	280	School	#00B0F6
#F8766D	33	560	BachDeg+	#F8766D
#E76BF3	40	550	Vocational	#E76BF3
#E76BF3	25	260	Vocational	#E76BF3
#00B0F6	20	190	School	#00B0F6
#E76BF3	38	730	Vocational	#E76BF3
#E76BF3	28	1450	Vocational	#E76BF3
#E76BF3	45	440	Vocational	#E76BF3
#00BF7D	28	1170	OthPostSec	#00BF7D
#E76BF3	40	540	Vocational	#E76BF3
#00B0F6	47	660	School	#00B0F6
#A3A500	31	460	NoQual	#A3A500
#F8766D	28	330	BachDeg+	#F8766D
#A3A500	8	270	NoQual	#A3A500
#A3A500	37	380	NoQual	#A3A500
#00B0F6	34	480	School	#00B0F6
#A3A500	29	320	NoQual	#A3A500
#F8766D	24	1180	BachDeg+	#F8766D
#F8766D	40	1000	BachDeg+	#F8766D
#A3A500	48	1330	NoQual	#A3A500
#A3A500	5	240	NoQual	#A3A500
#00B0F6	19	610	School	#00B0F6
#00BF7D	46	1090	OthPostSec	#00BF7D
#E76BF3	40	770	Vocational	#E76BF3
#F8766D	27	1090	BachDeg+	#F8766D
#A3A500	3	20	NoQual	#A3A500
#F8766D	6	80	BachDeg+	#F8766D
#A3A500	28	470	NoQual	#A3A500
#E76BF3	16	830	Vocational	#E76BF3
#00B0F6	22	500	School	#00B0F6
#E76BF3	40	750	Vocational	#E76BF3
#E76BF3	40	410	Vocational	#E76BF3
#A3A500	21	190	NoQual	#A3A500
#A3A500	31	410	NoQual	#A3A500
#00B0F6	38	790	School	#00B0F6
#00B0F6	20	200	School	#00B0F6
#E76BF3	25	620	Vocational	#E76BF3
#00B0F6	34	460	School	#00B0F6
#F8766D	40	840	BachDeg+	#F8766D
#E76BF3	37	350	Vocational	#E76BF3
#F8766D	44	690	BachDeg+	#F8766D
#A3A500	15	640	NoQual	#A3A500
#00B0F6	30	740	School	#00B0F6
#F8766D	10	880	BachDeg+	#F8766D
#00BF7D	27	370	OthPostSec	#00BF7D
#A3A500	40	700	NoQual	#A3A500
#00B0F6	35	620	School	#00B0F6
#F8766D	50	810	BachDeg+	#F8766D
#00B0F6	29	320	School	#00B0F6
#E76BF3	40	1200	Vocational	#E76BF3
#00B0F6	41	350	School	#00B0F6
#F8766D	32	400	BachDeg+	#F8766D
#E76BF3	37	350	Vocational	#E76BF3
#00B0F6	105	990	School	#00B0F6
#E76BF3	30	870	Vocational	#E76BF3
#A3A500	40	710	NoQual	#A3A500
#A3A500	5	10	NoQual	#A3A500
#E76BF3	23	540	Vocational	#E76BF3
#00B0F6	29	420	School	#00B0F6
#E76BF3	29	360	Vocational	#E76BF3
